City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
JINKA_TOWN,8/10/2015,38.64,,7.35,20.21,27.55,,7.35,9.74,6.28,1.31,2.8,0.27,174,Moderate
JINKA_TOWN,8/11/2015,40.49,,7.48,20.23,27.71,,7.48,8.92,21.51,1.17,3,0.11,176,Moderate
JINKA_TOWN,8/12/2015,41.37,,7.47,20.2,27.68,,7.47,11.73,19.8,1.82,2.85,0.17,179,Moderate
JINKA_TOWN,8/13/2015,44.56,,7.49,20.06,27.55,,7.49,11.23,22.77,1.38,3.36,0.44,175,Moderate
JINKA_TOWN,8/14/2015,65.68,,7.57,19.94,27.51,,7.57,8.21,30.21,3.62,5.79,1,177,Moderate
JINKA_TOWN,8/15/2015,33.34,,7.3,20.27,27.57,,7.3,6.41,32.95,0,0,0.02,175,Moderate
JINKA_TOWN,8/16/2015,39.17,,7.35,20.24,27.58,,7.35,9.17,26.64,0.79,0.76,0.14,174,Moderate
JINKA_TOWN,8/17/2015,34,,7.41,20.1,27.51,,7.41,9.64,17.17,1.21,1.8,0.15,179,Moderate
JINKA_TOWN,8/18/2015,36.38,,7.31,20.14,27.45,,7.31,10.65,13.35,2,4.33,0.35,177,Moderate
JINKA_TOWN,8/19/2015,38.35,,7.41,20.16,27.57,,7.41,9.33,18.59,1.63,3.74,0.35,180,Moderate
JINKA_TOWN,8/20/2015,38.5,,12.38,19.67,30.02,,12.38,10.37,16.33,1.56,2.97,0.42,274,Poor
JINKA_TOWN,8/21/2015,39.61,,17.31,14.84,32.15,,17.31,10.76,5.38,1.67,3.17,0.24,310,Very Poor
JINKA_TOWN,8/22/2015,61.79,,17.24,14.82,32.06,,17.24,12.39,8.06,0.91,1.81,0.2,303,Very Poor
JINKA_TOWN,8/23/2015,43.22,,17.17,14.82,31.99,,17.17,11.68,37.87,1.29,3.06,0.14,302,Very Poor
JINKA_TOWN,8/24/2015,33.41,,17.12,14.86,31.98,,17.12,12.96,86.83,1.08,2.1,0.05,302,Very Poor
JINKA_TOWN,8/25/2015,36.9,,17.08,14.85,31.93,,17.08,4.73,54.01,0.91,1.25,0.16,302,Very Poor
JINKA_TOWN,8/26/2015,36.36,,17.11,14.79,31.9,,17.11,8.86,77.3,0,0,0.06,302,Very Poor
JINKA_TOWN,8/27/2015,32.64,,17.01,14.84,31.85,,17.01,7.05,62.31,0,0,0.01,302,Very Poor
JINKA_TOWN,8/28/2015,38.23,,17.07,14.89,31.96,,17.07,10.9,55.94,0,0,0.01,302,Very Poor
JINKA_TOWN,8/29/2015,39.86,,16.98,14.83,31.81,,16.98,10.02,96.83,0,0.01,0.02,301,Very Poor
JINKA_TOWN,8/30/2015,72.74,,17.04,14.84,31.88,,17.04,4.23,99.03,0,0,0,302,Very Poor
JINKA_TOWN,8/31/2015,43.2,,17.05,14.86,31.91,,17.05,5.96,59.99,0,0,0.11,302,Very Poor
JINKA_TOWN,9/1/2015,63.2,,17.03,14.82,31.85,,17.03,3.69,7.57,0,0,0,302,Very Poor
JINKA_TOWN,9/2/2015,64.73,,17.01,14.82,31.83,,17.01,6.45,12.13,0,0,0,302,Very Poor
JINKA_TOWN,9/3/2015,65.28,,17.04,14.85,31.89,,17.04,6.13,18.2,0,0,0,301,Very Poor
JINKA_TOWN,9/4/2015,67.86,,16.97,14.87,31.84,,16.97,8.87,16.53,0,0,0,302,Very Poor
JINKA_TOWN,9/5/2015,52.4,,16.97,14.81,31.78,,16.97,9.89,22.55,0,0,0,301,Very Poor
JINKA_TOWN,9/6/2015,33.33,,16.95,14.89,31.84,,16.95,6.88,33.58,0,0,0,302,Very Poor
JINKA_TOWN,9/7/2015,29.52,,16.94,14.88,31.82,,16.94,8.56,40.65,0,0,0.02,301,Very Poor
JINKA_TOWN,9/8/2015,15.53,,17,14.85,31.85,,17,15.13,34.18,0,0,0,301,Very Poor
JINKA_TOWN,9/9/2015,57.51,,16.31,50.9,67.22,,16.31,8.73,15.39,0,10.52,4.88,,
JINKA_TOWN,9/10/2015,50.24,,9.46,12.31,21.77,,9.46,11.63,13.61,0,3.42,0.29,226,Poor
JINKA_TOWN,9/11/2015,61.77,,8.68,15.43,24.1,,8.68,8.1,18.69,0,4.83,0.38,276,Poor
JINKA_TOWN,9/12/2015,46.93,,7.14,11.47,18.61,,7.14,7.92,19.03,0,3.08,0.12,209,Poor
JINKA_TOWN,9/13/2015,43.01,,6.82,9.96,16.78,,6.82,11.58,20.59,0,2.5,0.13,179,Moderate
JINKA_TOWN,9/14/2015,42.06,,8.43,11.35,19.78,,8.43,11.63,28.09,0,3.19,0.2,197,Moderate
JINKA_TOWN,9/15/2015,44.94,,7.14,10.94,18.07,,7.14,5.85,59.38,0,2.21,0.24,229,Poor
JINKA_TOWN,9/16/2015,29.58,,6.61,9.94,16.55,,6.61,8.82,42.9,0,1.87,0.13,170,Moderate
JINKA_TOWN,9/17/2015,32.15,,6.5,9.7,16.2,,6.5,9.2,39.02,0,2.73,0.19,164,Moderate
JINKA_TOWN,9/18/2015,36.33,,7.68,12.88,20.56,,7.68,8.28,43.35,0,4.29,0.36,195,Moderate
JINKA_TOWN,9/19/2015,24.46,,8.45,10.99,19.44,,8.45,12.59,44.55,0,2.52,0.17,220,Poor
JINKA_TOWN,9/20/2015,,,,,,,,,,,,,,
JINKA_TOWN,9/21/2015,27.08,,9.95,12.25,22.19,,9.95,9.51,12.46,0,4.77,0.32,,
JINKA_TOWN,9/22/2015,59.29,,9.21,9.68,18.89,,9.21,5.98,7.69,0,3.24,0.19,217,Poor
JINKA_TOWN,9/23/2015,65.32,,10.61,9.62,20.23,,10.61,3.69,4.74,0,3.63,0.24,254,Poor
JINKA_TOWN,9/24/2015,47.39,,9.26,10.48,19.74,,9.26,7.72,7.71,0,3.41,0.21,241,Poor
JINKA_TOWN,9/25/2015,43.88,,8.69,19.75,28.44,,8.69,4.83,11.53,0,3.24,0.16,244,Poor
JINKA_TOWN,9/26/2015,28.35,,9.05,13.62,22.68,,9.05,7.47,15.95,0,3.26,0.21,243,Poor
JINKA_TOWN,9/27/2015,3.59,,11.26,14.17,25.44,,11.26,9.6,20.38,0,4.02,0.46,244,Poor
JINKA_TOWN,9/28/2015,3.04,,16.31,21.5,37.81,,16.31,13.73,30.05,0.02,9.33,0.81,327,Very Poor
JINKA_TOWN,9/29/2015,19.14,,10.33,30.6,40.93,,10.33,10.96,29.36,0,8.36,1,390,Very Poor
JINKA_TOWN,9/30/2015,69.12,,8.85,32.41,41.26,,8.85,15.63,28.45,0,7.16,0.73,231,Poor
JINKA_TOWN,10/1/2015,76.41,,17.96,34.7,52.67,,17.96,15.44,31.49,0,7.51,1.15,396,Very Poor
JINKA_TOWN,10/2/2015,102.49,,33.31,37.85,71.17,,33.31,27.32,24.85,19.81,51.29,15.05,731,Severe
JINKA_TOWN,10/3/2015,127.94,,11.14,28.38,39.52,,11.14,25.59,15.17,8.14,29.23,3.24,466,Severe
JINKA_TOWN,10/4/2015,87.18,,7.83,21.51,29.34,,7.83,6.98,23.17,5.59,17.26,2.28,230,Poor
JINKA_TOWN,10/5/2015,99.73,,20.16,30.23,50.39,,20.16,32.74,20.91,8.58,27.22,4.15,309,Very Poor
JINKA_TOWN,10/6/2015,84.15,,15.83,32.1,47.93,,15.83,19.37,23.12,8.34,23.83,4,519,Severe
JINKA_TOWN,10/7/2015,92.12,,18.21,32.5,50.71,,18.21,31.75,29.97,6.26,26.4,4.3,397,Very Poor
JINKA_TOWN,10/8/2015,94.02,,27.14,36.97,64.11,,27.14,24.88,23.51,10.85,41.2,6.14,517,Severe
JINKA_TOWN,10/9/2015,150.27,,15.9,34.86,50.77,,15.9,26.35,31.96,9.13,37.83,5.06,653,Severe
JINKA_TOWN,10/10/2015,118.91,,5.42,29.22,34.64,,5.42,79.47,24.89,6.23,12.93,1.74,355,Very Poor
JINKA_TOWN,10/11/2015,91.41,,5.19,23.45,28.63,,5.19,25.44,6.25,0.69,1.25,0.05,227,Poor
JINKA_TOWN,10/12/2015,95.9,,10.38,33.63,44.01,,10.38,30.06,27.34,3.24,11.06,1.76,316,Very Poor
JINKA_TOWN,10/13/2015,137.87,,20.2,32.98,53.18,,20.2,21.89,17.41,12.76,39.39,12.08,536,Severe
JINKA_TOWN,10/14/2015,90.71,,18.12,25.73,43.85,,18.12,17.89,26.02,7.32,43.71,6.04,370,Very Poor
JINKA_TOWN,10/15/2015,108.68,,17.03,32.87,49.9,,17.03,22.59,19.56,12.47,51.84,7.46,551,Severe
JINKA_TOWN,10/16/2015,98.79,,17.72,31.2,48.92,,17.72,26.09,30.19,8.22,41.58,5.48,393,Very Poor
JINKA_TOWN,10/17/2015,145.75,,20.61,34.71,55.33,,20.61,24.66,95.94,20.08,51.51,7.31,671,Severe
JINKA_TOWN,10/18/2015,179.43,,52.33,39.42,91.75,,52.33,39.15,112.01,31.75,102.65,14.97,969,Severe
JINKA_TOWN,10/19/2015,170.52,,15.49,35.22,48.6,,15.49,34.03,53.98,10.76,31.62,4.83,471,Severe
JINKA_TOWN,10/20/2015,203.4,,23.03,36.63,59.66,,23.03,94.3,5.36,0,0,0,529,Severe
JINKA_TOWN,10/21/2015,92.71,,12.92,30.65,43.57,,12.92,42.08,72.86,13.33,17.97,5.17,,
JINKA_TOWN,10/22/2015,64.66,,4.79,23.83,28.61,,4.79,34.4,24.76,6.24,12.04,2.24,213,Poor
JINKA_TOWN,10/23/2015,78.14,,10.58,28.93,39.51,,10.58,44.91,35.56,4.72,8.87,2.28,297,Poor
JINKA_TOWN,10/24/2015,100.17,,32.27,34.16,66.43,,32.27,27.73,23.95,7.62,12.85,5.15,605,Severe
JINKA_TOWN,10/25/2015,147.35,,34.64,39.1,73.74,,34.64,46.09,26.43,5.8,5.08,10.16,691,Severe
JINKA_TOWN,10/26/2015,206.89,,145.32,55.67,201,,145.32,20.47,38,1.69,3.45,36,971,Severe
JINKA_TOWN,10/27/2015,114.84,,38.09,40.31,78.39,,38.09,22.94,30.19,26,72.61,10.84,,
JINKA_TOWN,10/28/2015,89.64,,5.42,25.75,31.18,,5.42,44.92,43.04,6.48,17.42,2.14,270,Poor
JINKA_TOWN,10/29/2015,51.72,,1.89,21.15,23.04,,1.89,37.31,66.58,3.96,11.1,0.75,188,Moderate
JINKA_TOWN,10/30/2015,54.59,,2.31,18.33,20.64,,2.31,19.08,42.43,3.47,10.25,1.12,114,Moderate
JINKA_TOWN,10/31/2015,46.5,,1.22,12.1,13.32,,1.22,13.73,61.56,1.9,4.5,0.22,143,Moderate
JINKA_TOWN,12/27/2015,,,,,,,,,,,,,,
JINKA_TOWN,12/28/2015,,,,,,,,,,,,,,
JINKA_TOWN,12/29/2015,,,,,,,,,,,,,,
JINKA_TOWN,12/30/2015,,,,,,,,,,,,,,
JINKA_TOWN,12/31/2015,,,,,,,,,,,,,,
JINKA_TOWN,1/1/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/2/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/3/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/4/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/5/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/6/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/7/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/8/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/9/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/10/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/11/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/12/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/13/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/14/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/15/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/16/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/17/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/18/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/19/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/20/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/21/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/22/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/23/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/24/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/25/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/26/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/27/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/28/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/29/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/30/2017,,,,,,,,,,,,,,
JINKA_TOWN,1/31/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/1/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/2/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/3/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/4/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/5/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/6/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/7/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/8/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/9/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/10/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/11/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/12/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/13/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/14/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/15/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/16/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/17/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/18/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/19/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/20/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/21/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/22/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/23/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/24/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/25/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/26/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/27/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/28/2017,,,,,,,,,,,,,,
JINKA_TOWN,2/29/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/1/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/2/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/3/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/4/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/5/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/6/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/7/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/8/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/9/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/10/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/11/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/12/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/13/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/14/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/15/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/16/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/17/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/18/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/19/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/20/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/21/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/22/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/23/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/24/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/25/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/26/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/27/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/28/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/29/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/30/2017,,,,,,,,,,,,,,
JINKA_TOWN,3/31/2017,,,,,,,,,,,,,,
JINKA_TOWN,6/27/2017,33.02,,11.69,28.91,40.6,,11.69,1.38,36.04,0,0,0,,
JINKA_TOWN,6/28/2017,27.29,,9.81,28.12,37.93,,9.81,1.61,39.26,0,0,0,272,Poor
JINKA_TOWN,6/29/2017,41.43,,10.45,31.82,42.09,,10.45,1.7,28.05,0,0,0,253,Poor
JINKA_TOWN,6/30/2017,30.16,,10.41,15.99,26.4,,10.41,1.6,23.76,0,0,0,256,Poor
JINKA_TOWN,7/1/2017,29.42,,9.39,10.11,19.5,,9.39,1.57,16.42,0,0,0,257,Poor
JINKA_TOWN,7/2/2017,20.87,,9.04,7.49,16.54,,9.04,1.6,14.27,0,0,0,213,Poor
JINKA_TOWN,7/3/2017,35.08,,8.36,6.52,14.88,,8.36,1.63,19.44,0,0,0,218,Poor
JINKA_TOWN,7/4/2017,40.23,,8.68,2.79,11.47,,8.68,1.69,15.16,0,0,0,214,Poor
JINKA_TOWN,7/5/2017,54.25,,8.11,2.78,10.89,,8.11,1.42,18.46,0,0,0,207,Poor
JINKA_TOWN,7/6/2017,49.04,,7.38,1.65,9.03,,7.38,1.44,15.33,0,0,0,169,Moderate
JINKA_TOWN,7/7/2017,35.87,,7.5,1.67,9.13,,7.5,1.53,17,0,0,0,,
JINKA_TOWN,7/8/2017,46.3,,7.3,1.8,9.1,,7.3,1.8,24,0,0,0,,
JINKA_TOWN,7/9/2017,39.15,,7.05,1.9,8.95,,7.05,1.4,15,0,0,0,,
JINKA_TOWN,7/10/2017,45.3,,6.7,2.5,9.3,,6.7,0.9,27,0,0,0,,
JINKA_TOWN,7/11/2017,43.61,,7.7,3.93,11.62,,7.7,1.32,21.64,0,0,0,,
JINKA_TOWN,8/7/2017,43.9,,2.77,28.09,22.68,,2.77,15.37,0.61,0.56,0.11,0.07,,
JINKA_TOWN,8/8/2017,93.34,,9.72,27.88,34.75,,9.72,13.18,1.4,0.1,0,0,327,Very Poor
JINKA_TOWN,8/9/2017,38.06,,6.96,22.63,29.58,,6.96,14.75,3.47,2.67,6.25,1.44,257,Poor
JINKA_TOWN,8/10/2017,20.19,,10.41,18.13,28.54,,10.41,15.01,4.9,8.43,13.81,2.64,300,Poor
JINKA_TOWN,8/11/2017,10.45,,12.59,17.81,30.41,,12.59,14.26,5.87,5.66,18.88,3.59,309,Very Poor
JINKA_TOWN,8/12/2017,29.87,,13.53,14.69,28.22,,13.53,14.56,9.6,8.99,19.6,7.22,316,Very Poor
JINKA_TOWN,8/13/2017,60.18,,8.64,13.25,21.89,,8.64,15.3,13.19,3.04,10.46,2.29,296,Poor
JINKA_TOWN,8/14/2017,85.1,,8.14,12.91,21.04,,8.14,14.51,12.45,2.64,9.08,1.5,240,Poor
JINKA_TOWN,8/15/2017,55.55,,8.38,13.45,21.83,,8.38,16.6,11.84,3.91,8.47,1.27,220,Poor
JINKA_TOWN,8/16/2017,170.22,,15.47,17.88,33.33,,15.47,14.21,10.05,3.98,8.81,1.57,460,Severe
JINKA_TOWN,8/17/2017,35.05,,7.66,16.07,23.73,,7.66,16.13,9.81,3.92,7.92,1.36,341,Very Poor
JINKA_TOWN,8/18/2017,37.68,,6.39,9.49,15.88,,6.39,16.15,13.7,2.5,6.9,0.92,216,Poor
JINKA_TOWN,8/19/2017,32.78,,6.08,12.1,20.94,,6.08,12.29,13.13,2.6,10.38,2.52,174,Moderate
JINKA_TOWN,8/20/2017,53.5,,12,14.19,26.57,,12,16.32,5.48,7.94,13.77,2.91,252,Poor
JINKA_TOWN,8/21/2017,48.24,,10.91,15.52,26.43,,10.91,16.16,5.98,6.48,11.94,2.44,283,Poor
JINKA_TOWN,8/22/2017,63.27,,8.82,13.23,25.6,,8.82,24.81,8.68,4.04,11.75,1.63,282,Poor
JINKA_TOWN,8/23/2017,40.43,,7.42,10.29,23.27,,7.42,12.24,5,2.99,8.49,1.36,189,Moderate
JINKA_TOWN,8/24/2017,31.15,,8.91,9.94,18.86,,8.91,21.48,12.97,3.07,7.01,1.11,204,Poor
JINKA_TOWN,8/25/2017,33.76,,9.15,12.22,21.37,,9.15,17.68,8.36,2.68,8.58,1.24,207,Poor
JINKA_TOWN,8/26/2017,35.95,,10.05,9.75,19.8,,10.05,16.66,8.61,2.59,9.85,1.74,218,Poor
JINKA_TOWN,8/27/2017,58.07,,10.51,8.67,19.18,,10.51,21.2,19.87,3.49,11.59,3.3,243,Poor
JINKA_TOWN,8/28/2017,46.04,,9.72,8.75,18.46,,9.72,17.27,10.35,2.09,6.33,1.19,219,Poor
JINKA_TOWN,8/29/2017,52.27,,10.79,9.23,20.02,,10.79,19.62,9.14,4.67,8.96,1.89,247,Poor
JINKA_TOWN,8/30/2017,46.68,,10.08,9.3,19.73,,10.08,17.77,15.97,2.98,7.55,1.4,235,Poor
JINKA_TOWN,8/31/2017,44.59,,10.47,7.39,17.86,,10.47,17.62,11.2,2.88,6.65,1,234,Poor
JINKA_TOWN,9/1/2017,30.81,,9.36,7.86,17.22,,9.36,17.58,15.72,1.96,4.87,0.97,217,Poor
JINKA_TOWN,9/2/2017,47.67,,9.63,8.39,18.02,,9.63,16.95,18.89,2.41,6.07,1.07,222,Poor
JINKA_TOWN,9/3/2017,35.69,,9.38,8.14,18.2,,9.38,16.72,14.63,1.77,5.62,0.78,241,Poor
JINKA_TOWN,9/4/2017,36.44,,9.59,7.07,16.66,,9.59,17.76,14.99,1.53,5.32,0.59,225,Poor
JINKA_TOWN,9/5/2017,33.83,,10.14,7.82,18.27,,10.14,17.93,13.9,1.49,4.8,0.66,241,Poor
JINKA_TOWN,9/6/2017,34.23,,10.17,7.14,17.3,,10.17,18.76,13.79,1.35,3.9,0.58,237,Poor
JINKA_TOWN,9/7/2017,52.15,,10.7,7.15,17.85,,10.7,16.32,14.67,2.75,8.02,0.91,251,Poor
JINKA_TOWN,9/8/2017,35.99,,9.91,8.65,18.56,,9.91,19.29,18.16,1.77,4.13,2.96,220,Poor
JINKA_TOWN,9/9/2017,37.93,,9.75,9.2,18.95,,9.75,19.07,15.42,2.23,4.58,1.11,221,Poor
JINKA_TOWN,9/10/2017,31.94,,9.5,7.84,17.34,,9.5,16.87,14.27,1.12,3.59,0.65,226,Poor
JINKA_TOWN,9/11/2017,18.04,,7.3,7.02,17.19,,7.3,15.49,19,0.61,2.32,0.36,208,Poor
JINKA_TOWN,9/12/2017,27.9,,9.52,9.55,21.06,,9.52,14.48,21.74,1.28,5.49,1.3,190,Moderate
JINKA_TOWN,9/13/2017,36.51,,10.07,10.68,21.06,,10.07,18.22,22.56,1.53,6.64,1.82,250,Poor
JINKA_TOWN,9/14/2017,55.71,,11.17,12.86,24.03,,11.17,17.75,21.14,2.55,10.55,3.43,280,Poor
JINKA_TOWN,9/15/2017,57.01,,13.68,11.99,25.67,,13.68,18.36,20.81,3,15.01,4.97,306,Very Poor
JINKA_TOWN,9/16/2017,53.94,,10.01,12.54,22.55,,10.01,18.85,24.79,2.72,9.57,2.13,249,Poor
JINKA_TOWN,9/17/2017,49.34,,9.75,8.67,18.43,,9.75,15.82,26.39,2.02,6.6,0.97,213,Poor
JINKA_TOWN,9/18/2017,,,,,,,,,,,,,135,Moderate
JINKA_TOWN,9/19/2017,,,,,,,,,,,,,,
JINKA_TOWN,9/20/2017,,,,,,,,,,,,,,
JINKA_TOWN,9/21/2017,42.22,,10.17,9.74,19.91,,10.17,14.36,14.84,2.32,7.96,1.89,,
JINKA_TOWN,9/22/2017,39.43,,12.67,10.1,22.77,,12.67,16.95,11.63,4.34,9.99,2.34,268,Poor
JINKA_TOWN,9/23/2017,42.33,,11.31,9.31,20.62,,11.31,19.61,15.38,3.78,8.85,1.94,267,Poor
JINKA_TOWN,9/24/2017,26.75,,9.8,6.77,16.57,,9.8,19.37,17.5,1.94,4.72,0.71,216,Poor
JINKA_TOWN,9/25/2017,34.16,,9.66,5.46,15.12,,9.66,18.59,17.44,0.63,3.06,0.47,212,Poor
JINKA_TOWN,9/26/2017,30.07,,9.82,5.73,15.55,,9.82,18.28,17.65,1.65,3.38,0.6,214,Poor
JINKA_TOWN,9/27/2017,25.54,,9.5,5.56,15.63,,9.5,15.28,16.47,1.1,2.55,0.48,222,Poor
JINKA_TOWN,9/28/2017,38.47,,10.63,5.7,16.34,,10.63,17.44,17.34,1.28,3.62,0.78,216,Poor
JINKA_TOWN,9/29/2017,42.55,,10.36,6.59,16.95,,10.36,17.85,20.24,1.28,2.99,0.24,236,Poor
JINKA_TOWN,9/30/2017,38.1,,10.2,7.04,17.24,,10.2,18.46,16.83,1.6,3.68,0.3,225,Poor
JINKA_TOWN,10/1/2017,27.22,,12.02,6.34,18.36,,12.02,17.38,12.94,1.25,5.51,0.06,231,Poor
JINKA_TOWN,10/2/2017,41.81,,10.75,9.77,20.52,,10.75,18.03,22.44,1.4,4.97,0.05,298,Poor
JINKA_TOWN,10/3/2017,75.03,,11.23,9.47,20.7,,11.23,17.61,41.28,1.76,6.56,0.02,267,Poor
JINKA_TOWN,10/4/2017,,,,,,,,,,,,,236,Poor
JINKA_TOWN,10/5/2017,30.48,,16.49,7.43,23.91,,16.49,18.79,6.38,3.93,11.1,0,,
JINKA_TOWN,10/6/2017,75.06,,14.78,6.35,21.13,,14.78,19.31,6,4.41,7.7,0,301,Very Poor
JINKA_TOWN,10/7/2017,85.36,,14.48,7.59,22.5,,14.48,7.63,20.62,3.14,11.29,0,311,Very Poor
JINKA_TOWN,10/8/2017,124.97,,13.2,9.72,22.91,,13.2,6.74,26.4,2.99,11.31,0.01,313,Very Poor
JINKA_TOWN,10/9/2017,86.63,,11.74,6.39,18.13,,11.74,9.97,20.38,0.36,0.76,0,267,Poor
JINKA_TOWN,10/10/2017,70.34,,11.25,7.1,18.35,,11.25,12.49,20.13,0,0,0,232,Poor
JINKA_TOWN,10/11/2017,50.49,,10.91,5.04,15.95,,10.91,13.29,22.39,0,0,0,229,Poor
JINKA_TOWN,10/12/2017,42.25,,11.07,6.55,17.62,,11.07,9.61,24.3,0,0,0,227,Poor
JINKA_TOWN,10/13/2017,48.23,,11.09,9.01,19.25,,11.09,18.51,18.52,0.01,0.02,0,236,Poor
JINKA_TOWN,10/14/2017,138.94,,10.27,16.9,27.16,,10.27,66.98,37.01,0,0,0,326,Very Poor
JINKA_TOWN,10/15/2017,155.68,,16.66,19.69,36.35,,16.66,61.24,33.7,0,0,0,395,Very Poor
JINKA_TOWN,10/16/2017,120.35,,20.67,16.95,37.63,,20.67,49.8,29.53,0,0,0,507,Severe
JINKA_TOWN,10/17/2017,140.81,,18.56,19.3,37.86,,18.56,15.83,31.21,0,0,0,423,Severe
JINKA_TOWN,10/18/2017,87.09,,10.15,13.98,24.12,,10.15,18.17,29.43,3.79,7.38,2.49,315,Very Poor
JINKA_TOWN,10/19/2017,83.57,,7.8,10.61,18.41,,7.8,19.72,30.68,3.77,15.49,5.59,213,Poor
JINKA_TOWN,10/20/2017,75.41,,12.23,11.07,23.3,,12.23,26.31,37.64,4.07,14.97,9.04,263,Poor
JINKA_TOWN,10/21/2017,106.86,,9.38,10.22,19.6,,9.38,30.72,36.65,3.81,11.32,5.67,355,Very Poor
JINKA_TOWN,10/22/2017,96.53,,9.03,10.8,19.83,,9.03,26.45,33.14,4.92,11.85,5.33,362,Very Poor
